logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dbe0e143b4ba202f9291c0b4b952163d.png,Purchasing Officer,The Republic Of Svarga,Surabaya,0,0,Penuh Waktu,Administrative | Skills Budgeting/planning Negotiation forcasting analysis Fluent In English Both Oral And Written,,"Deskripsi pekerjaan Purchasing Officer The Republic Of Svarga Melakukan riset produk dan mencari pemasok dan vendor baru Melakukan inspeksi inventaris dan memesan ulang persediaan dan stok sesuai kebutuhan Memperbarui dan memelihara catatan semua pesanan, pembayaran, dan stok yang diterima Berkoordinasi dengan tim pengiriman dan menindaklanjuti keterlambatan atau pesanan yang telah dijadwal ulang Membangun hubungan profesional dengan klien serta vendor dan pemasok Menyiapkan laporan pembelian, termasuk analisis biaya Berkoordinasi dengan staf gudang untuk memastikan penyimpanan yang tepat Persyaratan : Gelar sarjana dalam bisnis, logistik, atau bidang terkait Pengalaman kerja yang terbukti sebagai Purchasing Officer, Procurement atau peran serupa Memiliki pengalaman sebagai Purchasing Exim adalah keuntungan Kemampuan untuk mengidentifikasi tren pasar dan membuat keputusan dalam lingkungan stres tinggi Keterampilan negosiasi Mampu bekerja dengan tenggat waktu yang ketat & di bawah tekanan Menyenangkan, energik dan teliti paham pengurusan izin impor dapat berbicara bahasa mandarin adalah nilai tambah dapat berbicara bahasa inggris adalah nilai tambah",1,3,,IDR,3.000.000,6.000.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/purchasing-officer/76159eed-77df-449c-9962-534e3e48e495
https://image-service-cdn.seek.com.au/01efa7724d47642e728e4c5e22bea9815e837985/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Crew Outlet,Mr. Ollie,Jakarta Selatan,0,0,Penuh Waktu,"Hotel/Restoran ,  Makanan/Minuman/Pelayanan Restoran",Pegawai (non-manajemen & non-supervisor),"-Memberikan pelayanan yang sopan dan ramah -Mampu bekerja sama dengan team -Menerima , mengecek dan menyimpanstock bahan -Mengecek produk sesuai pesanan -Membuat Laporan penjualan harian Kualifikasi : -Berpenampilan bersih dan rapi -Pendidikan minimal SMA /MA / SMK Sederajat -Memiliki komunikasi & attitude baik, rajin dan disiplin -Bersedia bekerjashift termasuk hari libur -Bersedia ditempatkan di seluruh cabang Mr. Ollie -Diutamakan domisili : *Jakarta Barat – Mall Ciputra *Jakarta Selatan - Mall Ambassador",1,0,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",,0,0,20/12/2022 18:00:00,https://www.jobstreet.co.id/id/job/crew-outlet-4150564?jobId=jobstreet-id-job-4150564&sectionRank=26298&token=0~38cc4728-c1e1-4673-b48b-60a7b2ca3b56&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e23298f9bff651a0ca800346d5c4364c.png,Area Sales and Collection,PT Sekaya Indonesia,Bogor,0,0,Penuh Waktu,Business Development / Sales | Skills Sales and Marketing Direct Sales Sales Good Communication Skills,,"Deskripsi pekerjaan Area Sales and Collection PT Sekaya Indonesia Jobdesc : - Bertanggung jawab atas area/wilayah sesuai assignment yang diberikan management - Melakukan proses pengecekan jumlah nominal transaksi secara acak - Melayani proses transaksi harian - Memberikan informasi kepada konsumen mengenai produk perusahaan - Bertanggung jawab atas kualitas portofolio produk perusahaan - Membuat laporan harian, mingguan, dan bulanan Requirements : - Berpengalaman mengetahui bidang Fintech - Mampu mengoperasikan MS. Office - Memiliki kendaraan bermotor dan SIM C - Mampu bekerjasama dalam tim dan individual - Mampu berkomunikasi dan membangun relasi - Mampu membuat laporan aktivitas harian - Tanggap terhadap hal yang berhubungan dengan konsumen Benefit 1. Gaji pokok UMK 2. BPJS TK + Kesehatan 3. Jenjang Karir",0,1,,,0,0,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/area-sales-and-collection/81361161-4899-45ca-ad85-b4ea07b8818c
https://image-service-cdn.seek.com.au/5e4b31062e3ae54cc293ff754040c3218a2510fa/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,General Driver (DS Jakarta 1),PT. Yakult Indonesia Persada,Jakarta Timur,2001,5000,Penuh Waktu,"Lainnya ,  Pekerjaan Umum",Pegawai (non-manajemen & non-supervisor),"Kualifikasi : Usia  19 - 27 tahun Pendidikan minimal SMA/SMK Sederajat (semua jurusan) Memiliki kemampuan komunikasi dan negosiasi yang baik Memiliki kemampuan berhitung dan logika yang baik Memiliki sikap dan penampilan yang baik Bisa bekerja di bawah tekanan dan berorientasi target Dapat melakukan administrasi, pemeliharaan kendaraan, bongkar muat barang dan merawat sarana penjualan Memiliki  SIM C & SIM A  (Minimal 1 tahun) /  SIM B1 Pengalaman kerja tidak mutlak (lebih diutamakan yang memiliki pengalaman 1- 2 tahun sebagai Driver untuk mendistribusikan produk) Penempatan kerja di  Jakarta Tugas-tugas Pokok : Mendistribusikan produk Mengontrol Kualitas Produk Fasilitas : Gaji pokok, uang makan, uang transport Tunjangan Hari Raya, bonus, pelatihan dan jenjang karir",1,0,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",,0,0,14/12/2022 09:13:19,https://www.jobstreet.co.id/id/job/general-driver-ds-jakarta-1-4144489?jobId=jobstreet-id-job-4144489&sectionRank=25525&token=0~2858a612-3186-4273-806d-b1ac85f6827e&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/56439921.jpg,Guest Relation Officer,Phintraco Group,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan 
 Perempuan 
 Usia Max 25 tahun 
 Pendidikan minimal SMK 
 Memiliki pengalaman dibidangnya minimal 1 tahun (terbuka untuk fresh graduate) 
 Berpenampilan menarik 
 Berkomunikasi dengan baik 
 Cekatan, Jujur, Rajin, Disiplin, Bisa Kerja Shift 
 Lokasi penempatan di Kelapa Gading",,"
 Deskripsi Pekerjaan
Menyapa ramah tamu yang datang ataupun yang hendak pergi dari restaurant
Melakukan Handling Complaint atau penanganan atas keluhan pengunjung restoran
Menjaga hubungan baik dengan customer yang sudah ada
Mencatat semua aktivitas yang dilakukan pada log book
Mempromosikan semua fasilitas dan menu-menu yang ada di outlet
Membantu dan menerima telpon dari customer

",0,2,SLTP/Sederajat ,,0,0,06/09/2016 12:17:00,https://jobindo.com/Lowongan-Pekerjaan-guest-relation-officer-9340.html
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4a36b4a4a11a8cfec25e856d5be5d748.png,Administration,PT. Stella Mode Indonesia,"Tambora, Jakarta",0,0,Penuh Waktu,Administrative | Skills Customer Relations Fast Respone Administration,,"Deskripsi pekerjaan Administration PT. Stella Mode Indonesia Responsibilities: Handling the company's calls, messages, and client administration. Attending client appointments, taking notes to ensure all relevant information about their requirements are taken, and following up on any action points. Develop and maintain excellent relationships, whilst managing the end to end client relationship process. Be able to take our clients through an exceptional journey, offering them a personal one-to-one personal shopping experience. Driving sales through offering a unique approach to customer service, contributing to the store reaching its sales targets. Be knowledgable and aware of market trends, and competitors. Keeping up the production schedule, QC, until shipment. Requirements: Diploma/Bachelor Degree in any major, preferably in  communications, marketing, fashion business, or any relevant fields. Experience working in the wedding industry. Excellent communicator and ability to build solid relationships. Good negotiation skills. Adaptable. Works well within a small team. Fluent in English. Excel in Ms. Office. Motivation and Commitment. ",1,3,,IDR,3.000.000,4.000.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/administration/d7e0380b-26fd-48a5-934b-c91f21ab4735
https://karir-production.nos.jkt-1.neo.id/logos/54/1134954/Logo_SMS.JPG,Remedial Officer Collector,PT Sejahtera Mitra Solusi,Magelang - Magelang,0,0,,"Persyaratan Pengalaman sebagai collector di perusahaan pembiayaan min 1 tahun
 Pendidikan minimal D3
 Pria/wanita usia 21 - 35 tahun
 Integritas tinggi & pantang menyerah
 Memahami proses bisnis multifinance
 Berorientasi pada target
 Memiliki motor dan sim c yang masih aktif
 Bersedia bekerja di lapangan
 Penempatan di seluruh kantor Adira Finance
 
",Pemula / Staf,Tanggung Jawab Mengelola dan bertanggung jawab atas terlaksananya kegiatan penagihan secara tepat waktu,1,0,"Diploma, Sarjana/S1",,0,0,23/12/2022 02:08:19,https://www.karir.com/opportunities/1354055
https://image-service-cdn.seek.com.au/36a2feaca71ed37bd63769225373ce9c5cab5eea/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,IT Project & Governance Specialist,ASIA PULP AND PAPER,Tangerang,5000,10000,Penuh Waktu,"Komputer/Teknologi Informasi ,  IT-Admin Jaringan/Sistem/Database",Supervisor/Koordinator,"Job Requirements : D3 with Experience / Bachelor Degree in Information Technology, Computing, Electrical Engineering or related. Fresh graduate with proper skill are welcomed; having 2 years experience or more is preferred. Good communication skill, analytical thinking and team work. Capable to deploy application using .net or php, in windows or linux environment. Skilled in Project Management, or IT Infrastructure/Network/System. Having knowledge or willing to learn DevSecOps. Willing to travel as needed by project or relevant activities. Willing to work in Serang, Banten.",2,0,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",,0,0,12/12/2022 04:18:49,https://www.jobstreet.co.id/id/job/it-project-governance-specialist-4140172?jobId=jobstreet-id-job-4140172&sectionRank=28591&token=0~18183eae-9b3b-4de2-aee4-12e7d0ad0919&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/a8c88aa809f828b2bd2df4fa571da200f519b585/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,HR Planning Specialist,PT Eka Bogainti,,0,0,,,,,0,0,,,0,0,20/12/2022 08:18:33,https://www.jobstreet.co.id/id/job/hr-planning-specialist-4150890?jobId=jobstreet-id-job-4150890&sectionRank=20355&token=0~6abd5634-0517-472b-9f11-ada4c724db97&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/028c0f66ae7a7fa45f4f8eaa314978901b1dd211/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Sales & Product Promotion,Klinik Bamed Healthcare (Tomang - Jakarta Barat)),,0,0,,,,,0,0,,,0,0,29/12/2022 04:24:35,https://www.jobstreet.co.id/id/job/sales-product-promotion-4160788?jobId=jobstreet-id-job-4160788&sectionRank=20009&token=0~db01e41e-d764-4398-9fbd-a9322c5a9d47&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/85987182.jpg,Admin & GA,PT IBNU AUF GLOBAL INVESTAMA,"Surabaya, Jawa Timur",0,0,,"Persyaratan 
 Mampu Mengoperasikan komputer ( Microsoft Excell terutama) 
 Memiliki kemampuan Negosiasi yang baik 
 Pria/Wanita max 25 tahun 
 Memiliki kemampuan komunikasi yang baik 
 Jujur, cekatan, dan pekerja keras 
 Mampu bekerja secara mandiri maupun team 
 Mampu mengelola kegiatan operasional kantor 
 Bersedia menerima tantangan dan bekerja di bawah tekanan dan deadline",,"
 Deskripsi Pekerjaan
Mengurus semua kegiatan kantor
Bertanggungjawab atas kegiatan operasional kantor
Absensi Karyawan
Inventaris Kantor

",0,2,Sarjana ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-admin-ga-18344.html
,Guru Fisika,SMA Taman Harapan,Malang,0,0,Kontrak,"Pendidikan/Pelatihan ,  Pendidikan",Pegawai (non-manajemen & non-supervisor),"Kualifikasi Pekerjaan : Usia maksimal 30 tahun Pendidikan minimal S1 Pendidikan Fisika Mempunyai loyalitas dan komitmen Kreatif, inovatif dan komunikatif Deskripsi Pekerjaan : Mempersiapkan materi pembelajaran Mengajarkan dan mendidik peserta didik Memandu siswa dalam memecahkan permasalahan dalam materi pembelajaran Mengevalusi pembelajaran peserta didik Menjadi figur teladan bagi peserta didik baik secara etika perilaku, berpakaian, hingga tutur kata",1,0,Sarjana (S1),,0,0,14/12/2022 05:01:48,https://www.jobstreet.co.id/id/job/guru-fisika-4143801?jobId=jobstreet-id-job-4143801&sectionRank=31550&token=0~419b0a03-9e0e-4e2f-a1f6-1a2a15aa0991&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/19463445.jpg,QC & Kepala Produksi Body Repair Mobil (Jakarta),Jakarta Teknologi Utama,"Jakarta Timur, DKI Jakarta",0,0,,"Persyaratan 
 Pria, Usia Maks 40 Thn 
 Pendidikan minimal SMKTeknik (diutamakan jurusan Otomotif) 
 Lebih diutamakan pengalaman kerja di bidang body repair maupun engine mobil 
 Memiliki minat di bidang Otomotif 
 Teliti 
 Punya jiwa kepemimpinan dan integritas 
 Mampu bekerja dibawah tekanan",,,0,2,Diploma 3 ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-qc-kepala-produksi-24014.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,Purchasing Staff,PT. Mitra Insan Sejahtera,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Max.26 th. 
 Min S1 Segala Jurusan.",,"
 Deskripsi Pekerjaan
Memproses PO kepada supplier.
Koordinasi dg pihak gudang untuk memastikan barang dari supplier tiba di gudang.
Memastikan ketersediaan stok produk yg bermargin besar tidak terputus dari supplier supaya bisa dialokasikan dari gudang kepada outlet2.
Melakukan koordinasi dan negosiasi dengan supplier terkait kebutuhan barang atau jasa yang dibutuhkan perusahaan.
Membuat laporan terhadap pembelian dari masing-masing departemen di perusahaan.
 ",0,2,Sarjana ,,0,0,26/04/2018 16:13:00,https://jobindo.com/Lowongan-Pekerjaan-purchasing-staff-23878.html
https://image-service-cdn.seek.com.au/55bf139ef5ba8e0097b2cf7649db94ce49f02b5c/a868bcb8fbb284f4e8301904535744d488ea93c1,Assistant Region Manager East Java (Mandarin Speaker) - TECNO Mobile,PT Carlcare Service Ila,,0,0,,,,,0,0,,,0,0,27/12/2022 20:00:45,https://www.jobstreet.co.id/id/job/assistant-region-manager-east-java-mandarin-speaker-tecno-mobile-4139897?jobId=jobstreet-id-job-4139897&sectionRank=18569&token=0~97ca5f1b-e78b-49af-9c6a-bc3e7cd5d12f&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/59021879.jpg,Sales Manager,PT. CITA BAJA AUTOTRUCK,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan 
 Pria 
 Usia maksimal 40th 
 Pendidikan minimal D3/S1 (semua jurusan) 
 Pengalaman dibidang terkait minimal 5th 
 IPK minimal 3.00 
 Mampu berbahasa inggris lisan & tulisan (nilai plus) 
 Memiliki jenjang karir yang baik dibidang Sales 
 Memiliki kendaraan 
 Memiliki pengetahuan & profesional dalam management penjualan 
 Dapat membina hubungan yang baik dengan Customer 
 Mempunyai kemampuan Manajerial dan Leadership yang baik 
 Memiliki integritas yang tinggi, serta Disiplin yang tinggi 
 Berpribadian matang dan mampu bekerja di bawah tekanan 
 Hasil psikotest (IQ) minimal 120 
 Melampirkan pas foto terbaru 
 Melampirkan SKCK (Surat Keterangan Kelakuan Baik)",,"
 Deskripsi Pekerjaan
Berorentasi pada pencapaian target
Melakukan analisa data trend Sales dan Market
Membuat program penjualan dan mapping area
Bertanggung jawab membentuk Tim
Bertanggung jawab untuk memonitor kinerja Tim Sales

",5,10,Sarjana ,,0,0,27/03/2018 10:52:00,https://jobindo.com/Lowongan-Pekerjaan-sales-manager-31571.html
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0a64e205151cc528ff6684b278c6de10.jpeg,Freelance Project Executive,Famous Allstars,Senayan,0,0,Freelance,Business Development / Sales | Skills Discipline Data Analyst Good Attitude Good Teamwork Good Communication Skills KOL Management KOL Communication,,"Deskripsi pekerjaan Freelance Project Executive Famous Allstars Job Descriptions : Bertanggung jawab menghubungi dan memberikan brief kepada KOL yang sudah disepakati Memastikan dan membuatkan jadwal untuk KOL supaya memposting tepat waktu Bertanggung jawab mengumpulkan insight dari KOL lalu dilaporkan kepada tim analyst

 Requirements : berpengalaman dalam handle KOL Campaign memiliki komunikasi yang baik, time management yang baik mampu menjalani planning dan eksekusi project sesuai target Lebih disukai yang memiliki skill bahasa inggris yang aktif (berbicara atau menulis) Memiliki pengetahuan di bidang digital advertisement  Memiliki attitude yang baik",0,1,,IDR,100,200,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/freelance-project-executive/5966e17d-ff44-4ece-8e59-04b2a7f4c074
https://image-service-cdn.seek.com.au/821442f47e11d3446cbdd8a6cd3e13139e404dcf/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Software Test Engineer (QA),PT JULO Teknologi Finansial,Jakarta Selatan,501,1000,Penuh Waktu,"Komputer/Teknologi Informasi ,  IT-Perangkat Lunak",Pegawai (non-manajemen & non-supervisor),"Responsibilities Manually identify and report bugs early. Fully understand all of product requirements and technical implementations of all of JULO’s apps, services, and tools. Report bugs clearly with all the relevant information to make it easier to fix. Maintain test cases such that they have good test coverage, informative, and easy to execute. Analyze and systematically approach bugs reported, always coming up with practical short term and long term process improvements to avoid them. Creating test case, execute it then do the regression. Identify things that can go wrong early but also quick to investigate bugs reported in production. Work closely with other JULO engineers, products, data scientists, operations. Requirements Pay attention to detail, expect high quality, and care about user experience. Have deep knowledge on web services and mobile applications. Great team player, have excellent work ethics, and have solid technical communication skills (Indonesian and English) Meticulous in following processes and highly organized. Fast adapt, fast learner. Have experience in all kinds of development, testing, and deployment tools. Experience in agile development process and applications such as Trello and JIRA. Engineering/Computer/IT degree with 2 years of diverse software development experience and teams.  Nice to have: Have some experience in coding, testing, debugging, and troubleshooting with a programming language, especially in Python. Have good knowledge automated test, including writing test script. Have deep knowledge on CI/CD, including the tools and the implementation.",2,0,Sarjana (S1),,0,0,12/12/2022 04:08:09,https://www.jobstreet.co.id/id/job/software-test-engineer-qa-4140135?jobId=jobstreet-id-job-4140135&sectionRank=29735&token=0~9d9b576a-3694-490f-a3ce-1e237b14f81c&fr=SRP%20Job%20Listing
